Name,Coating,Material,Thickness,State,Weight,Art,Fgrp,Pos,VariantRule,CADPart.Id,CADPart.CarryOver,CADPart.KdpMatch
PartBody,,"Steel STD 7121,279",,0,7.98984901381052,730,3691,10,V536310VSOPCHPLV,id347393,False,CollectorAssy Inherited
PartBody,,Plastic,,0,1.3261096327745,730,3691,10,V536310VSOPCHPLV,id347412,False,OK
PartBody,,Plastic,,0,1.3261096327745,730,3691,10,V536310VSOPCHPLV,id347417,False,OK
PartBody,,ALUMINIUM EN 1706 AC-42000-T6,,0,876.962,640,6500,81,V536310VSOPCHPLV,id259205,True,OK
PartBody,,EN AW 6061 T6 (AlMg1SiCu),,0,47.4840545508973,640,6500,81,V536310VSOPCHPLV,id259209,True,OK Inherited
PartBody,,EN AW 6061 (AlMg1SiCu),,0,18.972287362489,640,6500,81,V536310VSOPCHPLV,id259211,True,OK Inherited
PartBody,,EN AW 6061 (AlMg1SiCu),,0,21.2248538451638,640,6500,81,V536310VSOPCHPLV,id259213,True,OK Inherited
PartBody,,Rubber NR 62 ShA,,0,22.8575918754574,640,6500,81,V536310VSOPCHPLV,id259215,True,OK Inherited
PartBody,,EN AW 6061 T6 (AlMg1SiCu),,0,47.4840545508973,640,6500,81,V536310VSOPCHPLV,id259219,True,OK Inherited
PartBody,,EN AW 6061 (AlMg1SiCu),,0,18.972287362489,640,6500,81,V536310VSOPCHPLV,id259221,True,OK Inherited
PartBody,,EN AW 6061 (AlMg1SiCu),,0,21.2248538451638,640,6500,81,V536310VSOPCHPLV,id259223,True,OK Inherited
PartBody,,Rubber NR 62 ShA,,0,22.8575918754574,640,6500,81,V536310VSOPCHPLV,id259225,True,OK Inherited
PartBody,,ALUMINIUM EN 1706 AC-42000-T6,,0,876.962,640,6500,81,V536310VSOPCHPLV,id259246,True,OK
PartBody,,EN AW 6061 T6 (AlMg1SiCu),,0,47.4840545508973,640,6500,81,V536310VSOPCHPLV,id259250,True,OK Inherited
PartBody,,EN AW 6061 (AlMg1SiCu),,0,18.972287362489,640,6500,81,V536310VSOPCHPLV,id259252,True,OK Inherited
PartBody,,EN AW 6061 (AlMg1SiCu),,0,21.2248538451638,640,6500,81,V536310VSOPCHPLV,id259254,True,OK Inherited
PartBody,,Rubber NR 62 ShA,,0,22.8575918754574,640,6500,81,V536310VSOPCHPLV,id259256,True,OK Inherited
PartBody,,EN AW 6061 T6 (AlMg1SiCu),,0,47.4840545508973,640,6500,81,V536310VSOPCHPLV,id259260,True,OK Inherited
PartBody,,EN AW 6061 (AlMg1SiCu),,0,18.972287362489,640,6500,81,V536310VSOPCHPLV,id259262,True,OK Inherited
PartBody,,EN AW 6061 (AlMg1SiCu),,0,21.2248538451638,640,6500,81,V536310VSOPCHPLV,id259264,True,OK Inherited
PartBody,,Rubber NR 62 ShA,,0,22.8575918754574,640,6500,81,V536310VSOPCHPLV,id259266,True,OK Inherited
PartBody,UC,ALUMINIUM EN 755-2 AW-6063-T6,4mm,0,50.6822,760,8111,250,V536310VSOPCHPLV,id364503,False,OK
PartBody,UC,ALUMINIUM EN 755-2 AW-6063-T6,4mm,0,50.6822,760,8111,250,V536310VSOPCHPLV,id364512,False,OK
PartBody,UNCOATED,ALUMINIUM EN 755-2 AW-6082-T6,999mm,0,7402.5,760,8111,250,V536310VSOPCHPLV,id364517,False,Wrong Revision
PartBody,UC,ALUMINIUM EN 755-2 AW-6063-T6,4mm,0,50.6822,760,8111,250,V536310VSOPCHPLV,id364526,False,OK
PartBody,UC,ALUMINIUM EN 755-2 AW-6063-T6,4mm,0,50.6822,760,8111,250,V536310VSOPCHPLV,id364531,False,OK
PartBody,UC,ALUMINIUM EN 755-2 AW-6082-T6,999mm,0,228.016,760,8111,250,V536310VSOPCHPLV,id364536,False,OK
PartBody,UC,ALUMINIUM EN 755-2 AW-6063-T6,999mm,0,1386.15,760,8111,250,V536310VSOPCHPLV,id364559,False,OK
PartBody,UC,ALUMINIUM EN 755-2 AW-6063-T6,999mm,0,579.79,760,8111,250,V536310VSOPCHPLV,id364568,False,OK
,,Aluminium,,0,2.06486077300174,760,8111,250,V536310VSOPCHPLV,id364577,False,OK
,,"Steel xxxx,xx STD xxxx,xx",,0,12.904910019028,760,8111,250,V536310VSOPCHPLV,id364586,False,OK
,,"Steel xxxx,xx STD xxxx,xx",,0,12.904910019028,760,8111,250,V536310VSOPCHPLV,id364595,False,OK
,,"Steel xxxx,xx STD xxxx,xx",,0,12.904910019028,760,8111,250,V536310VSOPCHPLV,id364600,False,OK
,,"Steel xxxx,xx STD xxxx,xx",,0,12.904910019028,760,8111,250,V536310VSOPCHPLV,id364605,False,OK
,,"Steel xxxx,xx STD xxxx,xx",,0,12.904910019028,760,8111,250,V536310VSOPCHPLV,id364610,False,OK
,,"Steel xxxx,xx STD xxxx,xx",,0,12.904910019028,760,8111,250,V536310VSOPCHPLV,id364615,False,OK
PartBody,,Steel,,0,12.8430641941459,760,8111,250,V536310VSOPCHPLV,id364620,False,OK
PartBody,,Steel,,0,12.8430641941459,760,8111,250,V536310VSOPCHPLV,id364629,False,OK
PartBody,,Steel,,0,12.8430641941459,760,8111,250,V536310VSOPCHPLV,id364634,False,OK
PartBody,UC,ALUMINIUM EN 755-2 AW-6063-T6,1.8mm,0,94.8662,760,8111,250,V536310VSOPCHPLV,id364646,False,OK
PartBody,,C4C -1.0303 / C10C-1.0214,,0,6.8355776053283,760,8111,250,V536310VSOPCHPLV,id364655,False,OK
PartBody,,Steel C1010,,0,6.08114331600484,760,8111,250,V536310VSOPCHPLV,id364660,False,OK
PartBody,,Steel C1010,,0,6.08114331600484,760,8111,250,V536310VSOPCHPLV,id364669,False,OK
PartBody,,Steel C1010,,0,6.08114331600484,760,8111,250,V536310VSOPCHPLV,id364674,False,OK
PartBody,,Steel C1010,,0,6.08114331600484,760,8111,250,V536310VSOPCHPLV,id364679,False,OK
PartBody,,Steel C1010,,0,6.08114331600484,760,8111,250,V536310VSOPCHPLV,id364684,False,OK
PartBody,,Steel C1010,,0,6.08114331600484,760,8111,250,V536310VSOPCHPLV,id364689,False,OK
PartBody,,Steel C1010,,0,6.08114331600484,760,8111,250,V536310VSOPCHPLV,id364694,False,OK
PartBody,,Steel,,0,5.78428309813287,760,8111,250,V536310VSOPCHPLV,id364699,False,OK
PartBody,UC,ALUMINIUM EN 755-2 AW-6063-T6,999mm,0,1389.56,760,8111,250,V536310VSOPCHPLV,id364722,False,OK
PartBody,UC,ALUMINIUM EN 755-2 AW-6063-T6,999mm,0,579.79,760,8111,250,V536310VSOPCHPLV,id364731,False,OK
PartBody,,C4C -1.0303 / C10C-1.0214,,0,6.8355776053283,760,8111,250,V536310VSOPCHPLV,id364747,False,OK
PartBody,UC,ALUMINIUM EN 755-2 AW-6063-T6,1.8mm,0,94.8662,760,8111,250,V536310VSOPCHPLV,id364752,False,OK
,,Aluminium,,0,2.06486077300174,760,8111,250,V536310VSOPCHPLV,id364757,False,OK
,,"Steel xxxx,xx STD xxxx,xx",,0,12.904910019028,760,8111,250,V536310VSOPCHPLV,id364762,False,OK
,,"Steel xxxx,xx STD xxxx,xx",,0,12.904910019028,760,8111,250,V536310VSOPCHPLV,id364767,False,OK
,,"Steel xxxx,xx STD xxxx,xx",,0,12.904910019028,760,8111,250,V536310VSOPCHPLV,id364772,False,OK
,,"Steel xxxx,xx STD xxxx,xx",,0,12.904910019028,760,8111,250,V536310VSOPCHPLV,id364777,False,OK
,,"Steel xxxx,xx STD xxxx,xx",,0,12.904910019028,760,8111,250,V536310VSOPCHPLV,id364782,False,OK
,,"Steel xxxx,xx STD xxxx,xx",,0,12.904910019028,760,8111,250,V536310VSOPCHPLV,id364787,False,OK
PartBody,,Steel,,0,12.8430641941459,760,8111,250,V536310VSOPCHPLV,id364792,False,OK
PartBody,,Steel,,0,12.8430641941459,760,8111,250,V536310VSOPCHPLV,id364797,False,OK
PartBody,,Steel,,0,12.8430641941459,760,8111,250,V536310VSOPCHPLV,id364802,False,OK
PartBody,,Steel C1010,,0,6.08114331600484,760,8111,250,V536310VSOPCHPLV,id364807,False,OK
PartBody,,Steel C1010,,0,6.08114331600484,760,8111,250,V536310VSOPCHPLV,id364812,False,OK
PartBody,,Steel C1010,,0,6.08114331600484,760,8111,250,V536310VSOPCHPLV,id364817,False,OK
PartBody,,Steel C1010,,0,6.08114331600484,760,8111,250,V536310VSOPCHPLV,id364822,False,OK
PartBody,,Steel C1010,,0,6.08114331600484,760,8111,250,V536310VSOPCHPLV,id364827,False,OK
PartBody,,Steel C1010,,0,6.08114331600484,760,8111,250,V536310VSOPCHPLV,id364832,False,OK
PartBody,,Steel C1010,,0,6.08114331600484,760,8111,250,V536310VSOPCHPLV,id364837,False,OK
PartBody,,Steel,,0,5.78428309813287,760,8111,250,V536310VSOPCHPLV,id364842,False,OK
PartBody,,Steel,,0,35.4543074927901,760,8111,250,V536310VSOPCHPLV,id364942,True,OK
PartBody,,Steel,,0,35.4543074927901,760,8111,250,V536310VSOPCHPLV,id364947,False,OK
PartBody,,Steel,,0,35.4543074927901,760,8111,250,V536310VSOPCHPLV,id364952,True,OK
PartBody,,Steel,,0,35.4543074927901,760,8111,250,V536310VSOPCHPLV,id364957,True,OK
PartBody,,Steel,,0,35.4543074927901,760,8111,250,V536310VSOPCHPLV,id364962,True,OK
PartBody,,Steel,,0,35.4543074927901,760,8111,250,V536310VSOPCHPLV,id364967,True,OK
PartBody,,Steel,,0,35.4543074927901,760,8111,250,V536310VSOPCHPLV,id364986,True,OK
PartBody,,Steel,,0,35.4543074927901,760,8111,250,V536310VSOPCHPLV,id364991,True,OK
PartBody,,Steel,,0,35.4543074927901,760,8111,250,V536310VSOPCHPLV,id364996,True,OK
PartBody,,Steel,,0,35.4543074927901,760,8111,250,V536310VSOPCHPLV,id365001,True,OK
PartBody,,Steel,,0,35.4543074927901,760,8111,250,V536310VSOPCHPLV,id365006,False,OK
PartBody,,Steel,,0,35.4543074927901,760,8111,250,V536310VSOPCHPLV,id365011,True,OK
PartBody,GI50/50,VDA 239-CR240LA,1mm,0,2866.46,760,8113,460,V536310VSOPCHPLV,id370017,False,OK
PartBody,,Screw property class 8,,0,6.49226681792108,760,8113,460,V536310VSOPCHPLV,id370026,False,OK
PartBody,,Screw property class 8,,0,6.49226681792108,760,8113,460,V536310VSOPCHPLV,id370031,False,OK
PartBody,,Screw property class 8,,0,6.49226681792108,760,8113,460,V536310VSOPCHPLV,id370036,False,OK
PartBody,,Screw property class 8,,0,6.49226681792108,760,8113,460,V536310VSOPCHPLV,id370041,False,OK
PartBody,,Screw property class 8,,0,6.49226681792108,760,8113,460,V536310VSOPCHPLV,id370046,False,OK
PartBody,,Screw property class 8,,0,6.49226681792108,760,8113,460,V536310VSOPCHPLV,id370051,False,OK
PartBody,,Screw property class 8,,0,6.49226681792108,760,8113,460,V536310VSOPCHPLV,id370056,False,OK
PartBody,,Screw property class 8,,0,6.49226681792108,760,8113,460,V536310VSOPCHPLV,id370061,False,OK
PartBody,,Screw property class 8,,0,6.49226681792108,760,8113,460,V536310VSOPCHPLV,id370066,False,OK
PartBody,,Screw property class 8,,0,6.49226681792108,760,8113,460,V536310VSOPCHPLV,id370071,False,OK
PartBody,GI50/50,VDA 239-CR240LA,1.2mm,0,60.6686153147312,760,8113,460,V536310VSOPCHPLV,id370090,False,OK
,,Steel,,0,12.2343349366301,760,8113,460,V536310VSOPCHPLV,id370106,False,OK
,,Steel,,0,12.2343349366301,760,8113,460,V536310VSOPCHPLV,id370111,False,OK
PartBody,GI50/50,VDA 239-CR240LA,1.5mm,0,22.118980649534,760,8113,460,V536310VSOPCHPLV,id370116,False,OK
PartBody,,Steel,,0,5.32858410643325,700,8611,10,V536310VSOPCHPLV,id334020,False,OK
PartBody,,Steel,,0,5.32858410643325,700,8611,10,V536310VSOPCHPLV,id334025,False,OK
PartBody,,Steel,,0,5.32858410643325,700,8611,10,V536310VSOPCHPLV,id334030,False,OK
PartBody,,Steel,,0,5.32858410643325,700,8611,10,V536310VSOPCHPLV,id334035,False,OK
PartBody,,Steel,,0,5.32858410643325,700,8611,10,V536310VSOPCHPLV,id334040,False,OK
PartBody,,Steel,,0,5.32858410643325,700,8611,10,V536310VSOPCHPLV,id334045,False,OK
PartBody,,Steel,,0,3.6466369762618,700,8611,10,V536310VSOPCHPLV,id334064,False,CollectorAssy Inherited
PartBody,,Steel,,0,3.6466369762618,700,8611,10,V536310VSOPCHPLV,id334074,False,CollectorAssy Inherited
PartBody,,Steel,,0,3.6466369762618,700,8611,10,V536310VSOPCHPLV,id334090,False,CollectorAssy Inherited
PartBody,,Steel,,0,3.6466369762618,700,8611,10,V536310VSOPCHPLV,id334100,False,CollectorAssy Inherited
PartBody,,Steel,,0,3.69861578445939,700,8611,10,V536310VSOPCHPLV,id334116,False,CollectorAssy Inherited
PartBody,,Steel,,0,3.69861578445939,700,8611,10,V536310VSOPCHPLV,id334125,False,CollectorAssy Inherited
PartBody,,Styrolution Terluran HH106,,0,3.0987,700,8611,10,V536310VSOPCHPLV,id334244,False,OK
PartBody,,Dupont Delrin 100 NC010,,0,2.43519,700,8611,10,V536310VSOPCHPLV,id334253,False,OK
PartBody,,Styrolution Terluran HH106,,0,3.0987,700,8611,10,V536310VSOPCHPLV,id334274,False,OK
PartBody,,Dupont Delrin 100 NC010,,0,2.43519,700,8611,10,V536310VSOPCHPLV,id334276,False,OK
PartBody,,Styrolution Terluran HH106,,0,3.0987,700,8611,10,V536310VSOPCHPLV,id334290,False,OK
PartBody,,Dupont Delrin 100 NC010,,0,2.43519,700,8611,10,V536310VSOPCHPLV,id334292,False,OK
PartBody,,Styrolution Terluran HH106,,0,3.0987,700,8611,10,V536310VSOPCHPLV,id334306,False,OK
PartBody,,Dupont Delrin 100 NC010,,0,2.43519,700,8611,10,V536310VSOPCHPLV,id334308,False,OK
PartBody,,Borealis Daplen EF209AE,,0,3497.51,700,8611,10,V536310VSOPCHPLV,id334331_1,False,OK
PartBody,,Borealis Daplen EF209AE,,0,3497.51,700,8611,10,V536310VSOPCHPLV,id334331_2,False,OK
PartBody,,Borealis Daplen EF209AE,,0,3497.51,700,8611,10,V536310VSOPCHPLV,id334331_3,False,OK
PartBody,,Borealis Daplen EF209AE,,0,3497.51,700,8611,10,V536310VSOPCHPLV,id334331_4,False,OK
PartBody,,Borealis Daplen EF209AE,,0,3497.51,700,8611,10,V536310VSOPCHPLV,id334331_5,False,OK
PartBody,,Borealis Daplen EF209AE,,0,3497.51,700,8611,10,V536310VSOPCHPLV,id334331_6,False,OK
PartBody,,Borealis Daplen EF209AE,,0,3497.51,700,8611,10,V536310VSOPCHPLV,id334331_7,False,OK
PartBody,,Borealis Daplen EF209AE,,0,3497.51,700,8611,10,V536310VSOPCHPLV,id334331_8,False,OK
PartBody,,Borealis Daplen EF209AE,,0,3497.51,700,8611,10,V536310VSOPCHPLV,id334331_9,False,OK
PartBody,,Borealis Daplen EF209AE,,0,3497.51,700,8611,10,V536310VSOPCHPLV,id334331_10,False,OK
PartBody,,Borealis Daplen EF209AE,,0,3497.51,700,8611,10,V536310VSOPCHPLV,id334331_11,False,OK
PartBody,,Borealis Daplen EF209AE,,0,3497.51,700,8611,10,V536310VSOPCHPLV,id334331,False,OK
PartBody,,Borealis Daplen EF209AE,,0,35.1468,700,8611,10,V536310VSOPCHPLV,id334340_1,False,OK
PartBody,,Borealis Daplen EF209AE,,0,35.1468,700,8611,10,V536310VSOPCHPLV,id334340_2,False,OK
PartBody,,Borealis Daplen EF209AE,,0,35.1468,700,8611,10,V536310VSOPCHPLV,id334340_3,False,OK
PartBody,,Borealis Daplen EF209AE,,0,35.1468,700,8611,10,V536310VSOPCHPLV,id334340_4,False,OK
PartBody,,Borealis Daplen EF209AE,,0,35.1468,700,8611,10,V536310VSOPCHPLV,id334340_5,False,OK
PartBody,,Borealis Daplen EF209AE,,0,35.1468,700,8611,10,V536310VSOPCHPLV,id334340_6,False,OK
PartBody,,Borealis Daplen EF209AE,,0,35.1468,700,8611,10,V536310VSOPCHPLV,id334340_7,False,OK
PartBody,,Borealis Daplen EF209AE,,0,35.1468,700,8611,10,V536310VSOPCHPLV,id334340_8,False,OK
PartBody,,Borealis Daplen EF209AE,,0,35.1468,700,8611,10,V536310VSOPCHPLV,id334340_9,False,OK
PartBody,,Borealis Daplen EF209AE,,0,35.1468,700,8611,10,V536310VSOPCHPLV,id334340_10,False,OK
PartBody,,Borealis Daplen EF209AE,,0,35.1468,700,8611,10,V536310VSOPCHPLV,id334340_11,False,OK
PartBody,,Borealis Daplen EF209AE,,0,35.1468,700,8611,10,V536310VSOPCHPLV,id334340,False,OK
PartBody,,Borealis Daplen EF209AE,,0,35.1468,700,8611,10,V536310VSOPCHPLV,id334349_1,False,OK
PartBody,,Borealis Daplen EF209AE,,0,35.1468,700,8611,10,V536310VSOPCHPLV,id334349_2,False,OK
PartBody,,Borealis Daplen EF209AE,,0,35.1468,700,8611,10,V536310VSOPCHPLV,id334349_3,False,OK
PartBody,,Borealis Daplen EF209AE,,0,35.1468,700,8611,10,V536310VSOPCHPLV,id334349_4,False,OK
PartBody,,Borealis Daplen EF209AE,,0,35.1468,700,8611,10,V536310VSOPCHPLV,id334349_5,False,OK
PartBody,,Borealis Daplen EF209AE,,0,35.1468,700,8611,10,V536310VSOPCHPLV,id334349_6,False,OK
PartBody,,Borealis Daplen EF209AE,,0,35.1468,700,8611,10,V536310VSOPCHPLV,id334349_7,False,OK
PartBody,,Borealis Daplen EF209AE,,0,35.1468,700,8611,10,V536310VSOPCHPLV,id334349_8,False,OK
PartBody,,Borealis Daplen EF209AE,,0,35.1468,700,8611,10,V536310VSOPCHPLV,id334349_9,False,OK
PartBody,,Borealis Daplen EF209AE,,0,35.1468,700,8611,10,V536310VSOPCHPLV,id334349_10,False,OK
PartBody,,Borealis Daplen EF209AE,,0,35.1468,700,8611,10,V536310VSOPCHPLV,id334349_11,False,OK
PartBody,,Borealis Daplen EF209AE,,0,35.1468,700,8611,10,V536310VSOPCHPLV,id334349,False,OK
PartBody,,Bayer Bayblend T85 XF,,0,13.7243,700,8611,10,V536310VSOPCHPLV,id334358_1,False,OK
PartBody,,Bayer Bayblend T85 XF,,0,13.7243,700,8611,10,V536310VSOPCHPLV,id334358_2,False,OK
PartBody,,Bayer Bayblend T85 XF,,0,13.7243,700,8611,10,V536310VSOPCHPLV,id334358_3,False,OK
PartBody,,Bayer Bayblend T85 XF,,0,13.7243,700,8611,10,V536310VSOPCHPLV,id334358_4,False,OK
PartBody,,Bayer Bayblend T85 XF,,0,13.7243,700,8611,10,V536310VSOPCHPLV,id334358_5,False,OK
PartBody,,Bayer Bayblend T85 XF,,0,13.7243,700,8611,10,V536310VSOPCHPLV,id334358_6,False,OK
PartBody,,Bayer Bayblend T85 XF,,0,13.7243,700,8611,10,V536310VSOPCHPLV,id334358_7,False,OK
PartBody,,Bayer Bayblend T85 XF,,0,13.7243,700,8611,10,V536310VSOPCHPLV,id334358_8,False,OK
PartBody,,Bayer Bayblend T85 XF,,0,13.7243,700,8611,10,V536310VSOPCHPLV,id334358_9,False,OK
PartBody,,Bayer Bayblend T85 XF,,0,13.7243,700,8611,10,V536310VSOPCHPLV,id334358_10,False,OK
PartBody,,Bayer Bayblend T85 XF,,0,13.7243,700,8611,10,V536310VSOPCHPLV,id334358_11,False,OK
PartBody,,Bayer Bayblend T85 XF,,0,13.7243,700,8611,10,V536310VSOPCHPLV,id334358,False,OK
PartBody,,Borealis Daplen EF209AE,,0,5.47188,700,8611,10,V536310VSOPCHPLV,id334367_1,False,OK
PartBody,,Borealis Daplen EF209AE,,0,5.47188,700,8611,10,V536310VSOPCHPLV,id334367_2,False,OK
PartBody,,Borealis Daplen EF209AE,,0,5.47188,700,8611,10,V536310VSOPCHPLV,id334367_3,False,OK
PartBody,,Borealis Daplen EF209AE,,0,5.47188,700,8611,10,V536310VSOPCHPLV,id334367_4,False,OK
PartBody,,Borealis Daplen EF209AE,,0,5.47188,700,8611,10,V536310VSOPCHPLV,id334367_5,False,OK
PartBody,,Borealis Daplen EF209AE,,0,5.47188,700,8611,10,V536310VSOPCHPLV,id334367_6,False,OK
PartBody,,Borealis Daplen EF209AE,,0,5.47188,700,8611,10,V536310VSOPCHPLV,id334367_7,False,OK
PartBody,,Borealis Daplen EF209AE,,0,5.47188,700,8611,10,V536310VSOPCHPLV,id334367_8,False,OK
PartBody,,Borealis Daplen EF209AE,,0,5.47188,700,8611,10,V536310VSOPCHPLV,id334367_9,False,OK
PartBody,,Borealis Daplen EF209AE,,0,5.47188,700,8611,10,V536310VSOPCHPLV,id334367_10,False,OK
PartBody,,Borealis Daplen EF209AE,,0,5.47188,700,8611,10,V536310VSOPCHPLV,id334367_11,False,OK
PartBody,,Borealis Daplen EF209AE,,0,5.47188,700,8611,10,V536310VSOPCHPLV,id334367,False,OK
PartBody,,Borealis Daplen EF209AE,,0,5.47178,700,8611,10,V536310VSOPCHPLV,id334376_1,False,OK
PartBody,,Borealis Daplen EF209AE,,0,5.47178,700,8611,10,V536310VSOPCHPLV,id334376_2,False,OK
PartBody,,Borealis Daplen EF209AE,,0,5.47178,700,8611,10,V536310VSOPCHPLV,id334376_3,False,OK
PartBody,,Borealis Daplen EF209AE,,0,5.47178,700,8611,10,V536310VSOPCHPLV,id334376_4,False,OK
PartBody,,Borealis Daplen EF209AE,,0,5.47178,700,8611,10,V536310VSOPCHPLV,id334376_5,False,OK
PartBody,,Borealis Daplen EF209AE,,0,5.47178,700,8611,10,V536310VSOPCHPLV,id334376_6,False,OK
PartBody,,Borealis Daplen EF209AE,,0,5.47178,700,8611,10,V536310VSOPCHPLV,id334376_7,False,OK
PartBody,,Borealis Daplen EF209AE,,0,5.47178,700,8611,10,V536310VSOPCHPLV,id334376_8,False,OK
PartBody,,Borealis Daplen EF209AE,,0,5.47178,700,8611,10,V536310VSOPCHPLV,id334376_9,False,OK
PartBody,,Borealis Daplen EF209AE,,0,5.47178,700,8611,10,V536310VSOPCHPLV,id334376_10,False,OK
PartBody,,Borealis Daplen EF209AE,,0,5.47178,700,8611,10,V536310VSOPCHPLV,id334376_11,False,OK
PartBody,,Borealis Daplen EF209AE,,0,5.47178,700,8611,10,V536310VSOPCHPLV,id334376,False,OK
PartBody,,Borealis Daplen EF209AE,,0,9.8505,700,8611,10,V536310VSOPCHPLV,id334394_1,False,OK
PartBody,,Borealis Daplen EF209AE,,0,9.8505,700,8611,10,V536310VSOPCHPLV,id334394_2,False,OK
PartBody,,Borealis Daplen EF209AE,,0,9.8505,700,8611,10,V536310VSOPCHPLV,id334394_3,False,OK
PartBody,,Borealis Daplen EF209AE,,0,9.8505,700,8611,10,V536310VSOPCHPLV,id334394_4,False,OK
PartBody,,Borealis Daplen EF209AE,,0,9.8505,700,8611,10,V536310VSOPCHPLV,id334394_5,False,OK
PartBody,,Borealis Daplen EF209AE,,0,9.8505,700,8611,10,V536310VSOPCHPLV,id334394_6,False,OK
PartBody,,Borealis Daplen EF209AE,,0,9.8505,700,8611,10,V536310VSOPCHPLV,id334394_7,False,OK
PartBody,,Borealis Daplen EF209AE,,0,9.8505,700,8611,10,V536310VSOPCHPLV,id334394_8,False,OK
PartBody,,Borealis Daplen EF209AE,,0,9.8505,700,8611,10,V536310VSOPCHPLV,id334394_9,False,OK
PartBody,,Borealis Daplen EF209AE,,0,9.8505,700,8611,10,V536310VSOPCHPLV,id334394_10,False,OK
PartBody,,Borealis Daplen EF209AE,,0,9.8505,700,8611,10,V536310VSOPCHPLV,id334394_11,False,OK
PartBody,,Borealis Daplen EF209AE,,0,9.8505,700,8611,10,V536310VSOPCHPLV,id334394,False,OK
PartBody,,Borealis Daplen EF209AE,,0,9.8513,700,8611,10,V536310VSOPCHPLV,id334403_1,False,OK
PartBody,,Borealis Daplen EF209AE,,0,9.8513,700,8611,10,V536310VSOPCHPLV,id334403_2,False,OK
PartBody,,Borealis Daplen EF209AE,,0,9.8513,700,8611,10,V536310VSOPCHPLV,id334403_3,False,OK
PartBody,,Borealis Daplen EF209AE,,0,9.8513,700,8611,10,V536310VSOPCHPLV,id334403_4,False,OK
PartBody,,Borealis Daplen EF209AE,,0,9.8513,700,8611,10,V536310VSOPCHPLV,id334403_5,False,OK
PartBody,,Borealis Daplen EF209AE,,0,9.8513,700,8611,10,V536310VSOPCHPLV,id334403_6,False,OK
PartBody,,Borealis Daplen EF209AE,,0,9.8513,700,8611,10,V536310VSOPCHPLV,id334403_7,False,OK
PartBody,,Borealis Daplen EF209AE,,0,9.8513,700,8611,10,V536310VSOPCHPLV,id334403_8,False,OK
PartBody,,Borealis Daplen EF209AE,,0,9.8513,700,8611,10,V536310VSOPCHPLV,id334403_9,False,OK
PartBody,,Borealis Daplen EF209AE,,0,9.8513,700,8611,10,V536310VSOPCHPLV,id334403_10,False,OK
PartBody,,Borealis Daplen EF209AE,,0,9.8513,700,8611,10,V536310VSOPCHPLV,id334403_11,False,OK
PartBody,,Borealis Daplen EF209AE,,0,9.8513,700,8611,10,V536310VSOPCHPLV,id334403,False,OK
PartBody,,Borealis Daplen EF209AE,,0,1593.08,700,8611,10,V536310VSOPCHPLV,id334412_1,False,OK
PartBody,,Borealis Daplen EF209AE,,0,1593.08,700,8611,10,V536310VSOPCHPLV,id334412_2,False,OK
PartBody,,Borealis Daplen EF209AE,,0,1593.08,700,8611,10,V536310VSOPCHPLV,id334412_3,False,OK
PartBody,,Borealis Daplen EF209AE,,0,1593.08,700,8611,10,V536310VSOPCHPLV,id334412_4,False,OK
PartBody,,Borealis Daplen EF209AE,,0,1593.08,700,8611,10,V536310VSOPCHPLV,id334412_5,False,OK
PartBody,,Borealis Daplen EF209AE,,0,1593.08,700,8611,10,V536310VSOPCHPLV,id334412_6,False,OK
PartBody,,Borealis Daplen EF209AE,,0,1593.08,700,8611,10,V536310VSOPCHPLV,id334412_7,False,OK
PartBody,,Borealis Daplen EF209AE,,0,1593.08,700,8611,10,V536310VSOPCHPLV,id334412_8,False,OK
PartBody,,Borealis Daplen EF209AE,,0,1593.08,700,8611,10,V536310VSOPCHPLV,id334412_9,False,OK
PartBody,,Borealis Daplen EF209AE,,0,1593.08,700,8611,10,V536310VSOPCHPLV,id334412_10,False,OK
PartBody,,Borealis Daplen EF209AE,,0,1593.08,700,8611,10,V536310VSOPCHPLV,id334412_11,False,OK
PartBody,,Borealis Daplen EF209AE,,0,1593.08,700,8611,10,V536310VSOPCHPLV,id334412,False,OK
PartBody,,Borealis Daplen EF209AE,,0,211.412,700,8611,10,V536310VSOPCHPLV,id334421_1,False,OK
PartBody,,Borealis Daplen EF209AE,,0,211.412,700,8611,10,V536310VSOPCHPLV,id334421_2,False,OK
PartBody,,Borealis Daplen EF209AE,,0,211.412,700,8611,10,V536310VSOPCHPLV,id334421_3,False,OK
PartBody,,Borealis Daplen EF209AE,,0,211.412,700,8611,10,V536310VSOPCHPLV,id334421_4,False,OK
PartBody,,Borealis Daplen EF209AE,,0,211.412,700,8611,10,V536310VSOPCHPLV,id334421_5,False,OK
PartBody,,Borealis Daplen EF209AE,,0,211.412,700,8611,10,V536310VSOPCHPLV,id334421_6,False,OK
PartBody,,Borealis Daplen EF209AE,,0,211.412,700,8611,10,V536310VSOPCHPLV,id334421_7,False,OK
PartBody,,Borealis Daplen EF209AE,,0,211.412,700,8611,10,V536310VSOPCHPLV,id334421_8,False,OK
PartBody,,Borealis Daplen EF209AE,,0,211.412,700,8611,10,V536310VSOPCHPLV,id334421_9,False,OK
PartBody,,Borealis Daplen EF209AE,,0,211.412,700,8611,10,V536310VSOPCHPLV,id334421_10,False,OK
PartBody,,Borealis Daplen EF209AE,,0,211.412,700,8611,10,V536310VSOPCHPLV,id334421_11,False,OK
